Repo, Notebook, Message
selfteaching/the-craft-of-selfteaching,T-appendix.jupyter-installation-and-setup.ipynb,add space before and after unicode quotes
selfteaching/the-craft-of-selfteaching,T-appendix.jupyter-installation-and-setup.ipynb,add space before and after English words between Chinese characters.
selfteaching/the-craft-of-selfteaching,T-appendix.jupyter-installation-and-setup.ipynb,"windows系统自带的terminal不能执行安装升级代码，附加说明可以节省时间

""安装完毕之后，打开 Terminal，继续安装几个组件：\n"", -> ""安装完毕之后，打开 Terminal(Windows系统需要打开之前安装的Anaconda Prompt输入)，继续安装几个组件：\n"",

windows系统自带的terminal（cmd）不能执行安装升级代码，附加说明可能能帮助大家节省时间"
selfteaching/the-craft-of-selfteaching,T-appendix.jupyter-installation-and-setup.ipynb,"修正快捷键使用的模式

 ""| `^ ⇧ - `                                | 将当前 Cell 拆分为两个                                       | 编辑    |\n"",
应在编辑模式下使用"
selfteaching/the-craft-of-selfteaching,T-appendix.jupyter-installation-and-setup.ipynb,行尾的冒号使用错误，改为句号。
selfteaching/the-craft-of-selfteaching,T-appendix.jupyter-installation-and-setup.ipynb,"Update T-appendix.jupyter-installation-and-setup.ipynb

120行到123行代码   
120. ""c.NotebookApp.token = ''\n"",
121. ""c.NotebookApp.open_browser = False\n"",
122. ""c.NotebookApp.notebook_dir = '~/'\n"",
123. ""# c.NotebookApp.default_url = '/tree'\n"",
报错。
建议修改为：
120. ""#c.NotebookApp.token = ''\n"",
121. ""#c.NotebookApp.open_browser = False\n"",
122. ""#c.NotebookApp.notebook_dir = '~/'\n"",
123. ""#c.NotebookApp.default_url = '/tree'\n"","
selfteaching/the-craft-of-selfteaching,T-appendix.jupyter-installation-and-setup.ipynb,first commit
selfteaching/the-craft-of-selfteaching,T-appendix.symbols.ipynb,"remove ?raw=true from *.ipynb, and fix ""From wpeiran #623"""
selfteaching/the-craft-of-selfteaching,T-appendix.symbols.ipynb,add ?raw=true to all image refs.
selfteaching/the-craft-of-selfteaching,T-appendix.symbols.ipynb,linted. code in .ipynb files re-run.
selfteaching/the-craft-of-selfteaching,T-appendix.symbols.ipynb,add space before and after unicode quotes
selfteaching/the-craft-of-selfteaching,T-appendix.symbols.ipynb,first commit
deejayrusso/Salary-Prediction-Portfolio,Salary Prediction Notebook.ipynb,Project complete - text editing done
deejayrusso/Salary-Prediction-Portfolio,Salary Prediction Notebook.ipynb,Project completed
deejayrusso/Salary-Prediction-Portfolio,Salary Prediction Notebook.ipynb,Editing report
deejayrusso/Salary-Prediction-Portfolio,Salary Prediction Notebook.ipynb,Reformatting in process to make more readable
deejayrusso/Salary-Prediction-Portfolio,Salary Prediction Notebook.ipynb,Projet complete
deejayrusso/Salary-Prediction-Portfolio,Salary Prediction Notebook.ipynb,Updated
deejayrusso/Salary-Prediction-Portfolio,Salary Prediction Notebook.ipynb,Project Completed
deejayrusso/Salary-Prediction-Portfolio,Salary Prediction Notebook.ipynb,Maodel applied to test data
deejayrusso/Salary-Prediction-Portfolio,Salary Prediction Notebook.ipynb,"Model complete, prepping test data"
deejayrusso/Salary-Prediction-Portfolio,Salary Prediction Notebook.ipynb,Pipeline created and model saved
deejayrusso/Salary-Prediction-Portfolio,Salary Prediction Notebook.ipynb,2nd order polynomial regression seems most accurate and computationally least expensive.
deejayrusso/Salary-Prediction-Portfolio,Salary Prediction Notebook.ipynb,Random foorest instantiating and fitting
deejayrusso/Salary-Prediction-Portfolio,Salary Prediction Notebook.ipynb,GridSearchCV showed no improvement to R^2
deejayrusso/Salary-Prediction-Portfolio,Salary Prediction Notebook.ipynb,Applied ridge regression with no improvement over polynomial transformation
deejayrusso/Salary-Prediction-Portfolio,Salary Prediction Notebook.ipynb,MSE of 354 achieved after applying polynomial transformation to features
deejayrusso/Salary-Prediction-Portfolio,Salary Prediction Notebook.ipynb,Polynomial model predictions made
deejayrusso/Salary-Prediction-Portfolio,Salary Prediction Notebook.ipynb,Polynomial regression model created
deejayrusso/Salary-Prediction-Portfolio,Salary Prediction Notebook.ipynb,Model evaluation using test data added. fairly close to eval results using train data
deejayrusso/Salary-Prediction-Portfolio,Salary Prediction Notebook.ipynb,Removed analysis and transformation that wasn't working. Moving on to feature engineering to improve training and testing
deejayrusso/Salary-Prediction-Portfolio,Salary Prediction Notebook.ipynb,Explored linear and polynomial fit.
deejayrusso/Salary-Prediction-Portfolio,Salary Prediction Notebook.ipynb,"Abandoning debugging of validation curve, moving on to tuning model using MSE as metric"
deejayrusso/Salary-Prediction-Portfolio,Salary Prediction Notebook.ipynb,Learning curve and validation curve functions added. Learning curve plotted. Validation curve needs debugging
deejayrusso/Salary-Prediction-Portfolio,Salary Prediction Notebook.ipynb,Violin plots for ategorical data
deejayrusso/Salary-Prediction-Portfolio,Salary Prediction Notebook.ipynb,Expanding EDA
deejayrusso/Salary-Prediction-Portfolio,Salary Prediction Notebook.ipynb,Distribution curve added to visualize fit
deejayrusso/Salary-Prediction-Portfolio,Salary Prediction Notebook.ipynb,"Baseline model evaluated, MSE and 5-fold CV calculated. Need to make more accurate"
deejayrusso/Salary-Prediction-Portfolio,Salary Prediction Notebook.ipynb,Applying linear regression instead of logistic regression
deejayrusso/Salary-Prediction-Portfolio,Salary Prediction Notebook.ipynb,5-fol CV complete
deejayrusso/Salary-Prediction-Portfolio,Salary Prediction Notebook.ipynb,Validation curve function created to plot validation curves
deejayrusso/Salary-Prediction-Portfolio,Salary Prediction Notebook.ipynb,"Logistic regression complete, cross validation running. Learning curve function created to plot learning curve."
lmoroney/mlday-tokyo,Lab1-Hello-ML-World.ipynb,Change kernelspecs to Python 3
lmoroney/mlday-tokyo,Lab1-Hello-ML-World.ipynb,Update Lab1-Hello-ML-World.ipynb
lmoroney/mlday-tokyo,Lab1-Hello-ML-World.ipynb,Add files via upload
lmoroney/mlday-tokyo,Lab2-Computer-Vision.ipynb,Updated with cleared outputs
lmoroney/mlday-tokyo,Lab2-Computer-Vision.ipynb,Updated Adam optimizer and colab link
lmoroney/mlday-tokyo,Lab2-Computer-Vision.ipynb,Change kernelspecs to Python 3
lmoroney/mlday-tokyo,Lab2-Computer-Vision.ipynb,Bug fixesa
lmoroney/mlday-tokyo,Lab2-Computer-Vision.ipynb,Update Lab2-Computer-Vision.ipynb
lmoroney/mlday-tokyo,Lab2-Computer-Vision.ipynb,Update Lab2-Computer-Vision.ipynb
lmoroney/mlday-tokyo,Lab2-Computer-Vision.ipynb,Add files via upload
lmoroney/mlday-tokyo,Lab5-Using-Convolutions-With-Complex-Images.ipynb,Created using Colaboratory
lmoroney/mlday-tokyo,Lab5-Using-Convolutions-With-Complex-Images.ipynb,Updated with x normalization
lmoroney/mlday-tokyo,Lab5-Using-Convolutions-With-Complex-Images.ipynb,Perf improvements
lmoroney/mlday-tokyo,Lab5-Using-Convolutions-With-Complex-Images.ipynb,Cleanups
lmoroney/mlday-tokyo,Lab5-Using-Convolutions-With-Complex-Images.ipynb,Updated for fit instead of fit_generator
lmoroney/mlday-tokyo,Lab5-Using-Convolutions-With-Complex-Images.ipynb,Added Colab Link
lmoroney/mlday-tokyo,Lab5-Using-Convolutions-With-Complex-Images.ipynb,Added Colab Link
lmoroney/mlday-tokyo,Lab5-Using-Convolutions-With-Complex-Images.ipynb,Add files via upload
lmoroney/mlday-tokyo,Lab6-Cats-v-Dogs.ipynb,"Updated to use fit instead of fit_generator, added steps and batches for perf"
lmoroney/mlday-tokyo,Lab6-Cats-v-Dogs.ipynb,Fixed bug in testing set definition
lmoroney/mlday-tokyo,Lab6-Cats-v-Dogs.ipynb,Add files via upload
SeptivianaSavitri/adl_python,ADL_Python.ipynb,clean unused comment from the notebook
SeptivianaSavitri/adl_python,ADL_Python.ipynb,Rename ADL_Python.ipynb to ADL_Python2.ipynb
SeptivianaSavitri/adl_python,ADL_Python.ipynb,change activation function
SeptivianaSavitri/adl_python,ADL_Python.ipynb,implement notebook version
taldatech/cs236756-intro-to-ml,cs236756_tutorial_01_probability_mle.ipynb,tut 01: fresh start in the apocalypse
taldatech/cs236756-intro-to-ml,cs236756_tutorial_01_probability_mle.ipynb,tut 01: fresh start in the apocalypse
taldatech/cs236756-intro-to-ml,cs236756_tutorial_01_probability_mle.ipynb,moved old tutorials to spring19 branch
taldatech/cs236756-intro-to-ml,cs236756_tutorial_01_probability_mle.ipynb,autobots...
taldatech/cs236756-intro-to-ml,cs236756_tutorial_01_probability_mle.ipynb,this is Spartaaaaa
taldatech/cs236756-intro-to-ml,cs236756_tutorial_01_probability_mle.ipynb,tut 01 - derivatives fix
taldatech/cs236756-intro-to-ml,cs236756_tutorial_01_probability_mle.ipynb,README updated and also I transformed a bug into a feature.
taldatech/cs236756-intro-to-ml,cs236756_tutorial_01_probability_mle.ipynb,this is where it all begins...
taldatech/cs236756-intro-to-ml,cs236756_tutorial_01_probability_mle.ipynb,I am groot!
taldatech/cs236756-intro-to-ml,cs236756_tutorial_01_probability_mle.ipynb,Batman! (this commit has no parents)
taldatech/cs236756-intro-to-ml,cs236756_tutorial_02_statistics.ipynb,tut 02: true PoNitive
taldatech/cs236756-intro-to-ml,cs236756_tutorial_02_statistics.ipynb,moved old tutorials to spring19 branch
taldatech/cs236756-intro-to-ml,cs236756_tutorial_02_statistics.ipynb,this is Spartaaaaa
taldatech/cs236756-intro-to-ml,cs236756_tutorial_02_statistics.ipynb,fixing the fix (~:
taldatech/cs236756-intro-to-ml,cs236756_tutorial_02_statistics.ipynb,I am groot!
taldatech/cs236756-intro-to-ml,cs236756_tutorial_02_statistics.ipynb,Batman! (this commit has no parents)
taldatech/cs236756-intro-to-ml,cs236756_tutorial_03_linear_algebra.ipynb,"tut 03: you can use matzas (eigenvalue of bread) against zombies, just so you know..."
taldatech/cs236756-intro-to-ml,cs236756_tutorial_03_linear_algebra.ipynb,moved old tutorials to spring19 branch
taldatech/cs236756-intro-to-ml,cs236756_tutorial_03_linear_algebra.ipynb,gif fixed
taldatech/cs236756-intro-to-ml,cs236756_tutorial_03_linear_algebra.ipynb,this is Spartaaaaa
taldatech/cs236756-intro-to-ml,cs236756_tutorial_03_linear_algebra.ipynb,"tut_03 - for the love of svd, this is the last fix i swear!"
taldatech/cs236756-intro-to-ml,cs236756_tutorial_03_linear_algebra.ipynb,tut 03 - typo fix yolo push
taldatech/cs236756-intro-to-ml,cs236756_tutorial_03_linear_algebra.ipynb,tut_03 fix - end of the first trilogy...revenge of the ...?
taldatech/cs236756-intro-to-ml,cs236756_tutorial_03_linear_algebra.ipynb,README updated and also I transformed a bug into a feature.
taldatech/cs236756-intro-to-ml,cs236756_tutorial_03_linear_algebra.ipynb,this is where it all begins...
taldatech/cs236756-intro-to-ml,cs236756_tutorial_04_pca_feature_selection.ipynb,tut 04-05: it is double monday everyone!
taldatech/cs236756-intro-to-ml,cs236756_tutorial_04_pca_feature_selection.ipynb,moved old tutorials to spring19 branch
taldatech/cs236756-intro-to-ml,cs236756_tutorial_04_pca_feature_selection.ipynb,this is Spartaaaaa
taldatech/cs236756-intro-to-ml,cs236756_tutorial_04_pca_feature_selection.ipynb,tut_04-after party fix (or eigenparty?)
taldatech/cs236756-intro-to-ml,cs236756_tutorial_04_pca_feature_selection.ipynb,tut_04-after party fix (or eigenparty?)
taldatech/cs236756-intro-to-ml,cs236756_tutorial_04_pca_feature_selection.ipynb,tut 04 - it is showtime!
taldatech/cs236756-intro-to-ml,cs236756_tutorial_04_pca_feature_selection.ipynb,tut 04 - so it begins...
taldatech/cs236756-intro-to-ml,cs236756_tutorial_05_evaluation_validation.ipynb,tut 04-05: it is double monday everyone!
taldatech/cs236756-intro-to-ml,cs236756_tutorial_05_evaluation_validation.ipynb,moved old tutorials to spring19 branch
taldatech/cs236756-intro-to-ml,cs236756_tutorial_05_evaluation_validation.ipynb,this is Spartaaaaa
taldatech/cs236756-intro-to-ml,cs236756_tutorial_05_evaluation_validation.ipynb,"time to ROC! (cheesy, i know...)"
Younes-Charfaoui/Picnic-Hackathon,The_Picnic_Vision_Training.ipynb,"Again, final touches"
Younes-Charfaoui/Picnic-Hackathon,The_Picnic_Vision_Training.ipynb,"Final touches, ready for the final submission"
Younes-Charfaoui/Picnic-Hackathon,The_Picnic_Vision_Training.ipynb,Adding the Notebooks for both Training & Submission
keenborder786/Python-For-Finance,.ipynb_checkpoints,Regression Sales Predictions
keenborder786/Python-For-Finance,.ipynb_checkpoints,"PSX simulation,finnproject and Brownian model"
keenborder786/Python-For-Finance,.ipynb_checkpoints,Random Movement+ Brownian motion SIMULATION+
keenborder786/Python-For-Finance,.ipynb_checkpoints,Regression Project+Zipline
keenborder786/Python-For-Finance,.ipynb_checkpoints,Portfolio Construction+quantopian
kairess/human_segmentation,test.ipynb,add bg img
kairess/human_segmentation,test.ipynb,modify model
kairess/human_segmentation,test.ipynb,initial commit
Zymrael/PortHamiltonianNN,02_nonlinear_vector_field.ipynb,fix: J
Zymrael/PortHamiltonianNN,02_nonlinear_vector_field.ipynb,fix: J no def
Zymrael/PortHamiltonianNN,02_nonlinear_vector_field.ipynb,feat: clean codebase
tirthajyoti/PyTorch_Machine_Learning,NN class building.ipynb,Added custom loss function example
tirthajyoti/PyTorch_Machine_Learning,NN class building.ipynb,Add files via upload
tirthajyoti/PyTorch_Machine_Learning,NN class building.ipynb,Building and training with a NN class
datapythonista/optimisation,Optimisation.ipynb,Final version
datapythonista/optimisation,Optimisation.ipynb,"Adding stuff on the TSP/LP/Heuristics part, presentation should be mostly finished"
datapythonista/optimisation,Optimisation.ipynb,Summary added
datapythonista/optimisation,Optimisation.ipynb,Most of the slides done (TSP and summary pending)
datapythonista/optimisation,Optimisation.ipynb,Initial commit
activatedgeek/svgd,Stein.ipynb,simplify with sums as they don't interfere in gradients (computationally worse?)
activatedgeek/svgd,Stein.ipynb,Ability to use any optimizer for svgd
activatedgeek/svgd,Stein.ipynb,Replace plotly with Altair Vega-lite
activatedgeek/svgd,Stein.ipynb,Add MAP mode
activatedgeek/svgd,Stein.ipynb,Stein gradient
Datatouille/snaplogic_snap_recommendation,data_preparation.ipynb,Add submit_df based on training set.
Datatouille/snaplogic_snap_recommendation,data_preparation.ipynb,Update the datasets and data preparation notebooks.
Datatouille/snaplogic_snap_recommendation,data_preparation.ipynb,colab support
Datatouille/snaplogic_snap_recommendation,data_preparation.ipynb,tree and deep notebooks; codes done
Datatouille/snaplogic_snap_recommendation,model_deep.ipynb,"Add files via upload

1. Change dataset path
2. Change Embedding size"
Datatouille/snaplogic_snap_recommendation,model_deep.ipynb,colab support
Datatouille/snaplogic_snap_recommendation,model_deep.ipynb,add texts to model_deep and readme
Datatouille/snaplogic_snap_recommendation,model_deep.ipynb,edit sequential deep model
Datatouille/snaplogic_snap_recommendation,model_deep.ipynb,tree and deep notebooks; codes done
Datatouille/snaplogic_snap_recommendation,model_tree.ipynb,Add sample code for submission.
Datatouille/snaplogic_snap_recommendation,model_tree.ipynb,Update model_tree.ipynb
Datatouille/snaplogic_snap_recommendation,model_tree.ipynb,Update model_tree.ipynb
Datatouille/snaplogic_snap_recommendation,model_tree.ipynb,colab support
Datatouille/snaplogic_snap_recommendation,model_tree.ipynb,tree and deep notebooks; codes done
gwastro/PyCBCInferenceWorkshopMay2019,GWSignalProcessing.ipynb,fix typo
gwastro/PyCBCInferenceWorkshopMay2019,GWSignalProcessing.ipynb,fix parameter name typo
gwastro/PyCBCInferenceWorkshopMay2019,GWSignalProcessing.ipynb,fix minor typos in gwsigproc (#9)
gwastro/PyCBCInferenceWorkshopMay2019,GWSignalProcessing.ipynb,add pycbc signal processing / mf tutorial
